402,2582.845947,2271.907470,10.652600,89.793800,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
561,2764.578613,1281.699096,10.481900,91.099296,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
405,2782.195556,1295.482788,10.625000,179.464401,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
414,2624.372558,1104.119018,10.804499,269.391601,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
463,2437.982421,2060.077392,10.360500,321.524993,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
463,2439.459228,2059.376220,10.357299,317.082702,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
463,2436.281250,2060.594970,10.359700,324.464691,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
533,2444.274169,1990.935424,10.529399,359.269897,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
480,2458.234619,1992.214111,10.504300,180.647094,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
482,2170.921875,1981.681762,10.880900,90.091697,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
402,2231.912841,1277.385131,10.574500,1.202200,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
451,2182.837646,1287.875244,10.470800,180.370193,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
415,2171.943359,1118.787963,12.394200,333.485900,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
429,2141.761474,1022.691894,10.500000,90.934799,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
436,2150.956298,987.421569,10.586500,180.870300,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
439,2133.008300,1006.849426,10.715999,89.004798,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
561,2163.031982,1006.487182,10.698800,270.545806,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
461,2132.726562,899.152770,10.404600,270.779296,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
462,2132.746337,906.012207,10.419599,268.038909,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
463,2475.021728,992.278076,10.360199,206.117797,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
474,2197.837402,936.021606,10.582900,185.277206,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
442,2485.137939,936.208496,10.662400,0.106200,25,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
587,2460.379638,918.719177,10.535499,90.461097,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
535,2455.451904,1275.557128,10.584300,270.074493,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
603,2389.218994,1658.274169,10.445300,358.775787,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
560,2039.576660,1560.160766,10.377300,179.595199,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
545,2075.720703,1482.413940,10.482899,359.422912,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
579,2168.672851,1412.414184,10.745599,179.380203,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
581,2353.114990,1405.479980,10.414799,272.089202,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
477,2352.664550,1436.970336,10.549599,269.346588,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
603,2300.359863,1466.036376,10.446200,90.123703,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
558,2300.875488,1458.643920,10.477800,90.377700,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
480,2292.503417,1454.767822,13.815500,270.644409,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
558,2285.865966,1518.008911,16.927799,0.234799,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
521,2351.958984,1487.674316,17.785100,268.552001,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
516,2322.588867,1423.011474,22.198400,89.600097,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
579,2352.291015,1472.854492,32.077899,268.459014,28,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
418,2332.329833,1387.906127,36.538700,179.047302,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
477,2293.124511,1455.221557,39.511199,270.095092,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
461,2279.149414,1387.722167,42.405399,181.363494,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
451,2351.641601,1415.726806,42.526901,269.374389,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
448,2631.055908,1845.861694,10.416399,264.500885,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
561,2632.013671,1858.265625,10.698900,270.976501,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
477,2602.612792,1846.643676,10.572899,90.521202,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
479,2631.225341,1794.812011,10.616600,270.036590,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
581,2600.081298,1691.246459,10.410799,89.178398,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
496,2631.799804,1681.165771,10.478400,271.200988,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
402,2214.744140,1512.283569,10.651900,269.681488,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
410,2038.777465,1588.840698,10.325799,179.604003,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
418,1742.219116,1906.167968,10.913599,90.207496,117,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
420,1731.271484,1974.957763,10.599399,273.041595,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
437,1736.949951,1878.427978,10.918299,269.901489,47,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
429,1702.704711,1804.376586,10.500000,359.971191,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
421,1602.392456,1839.945434,10.702799,178.476196,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
402,1471.504882,1928.615234,11.110400,91.643699,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
482,1450.193115,2017.988403,10.903800,90.872596,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
426,1453.997680,1957.776123,10.963000,179.062805,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
436,1368.728881,2020.818237,11.211700,88.961402,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
483,1117.378540,2112.537353,10.809399,0.421600,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
498,1049.336669,2135.978759,10.891599,87.962402,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
530,980.703918,2060.157714,10.585599,159.655303,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
542,1023.168212,2019.790405,10.984000,272.450012,31,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
554,991.667480,1886.870849,11.329000,270.609191,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
558,984.550720,1719.906250,8.285300,270.434295,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
522,949.391174,1662.119750,8.415900,269.588592,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
541,1113.066894,1726.988037,10.445099,179.998901,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
521,1024.197021,1724.465209,10.391099,93.460502,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
506,1041.715820,1357.135742,10.524600,85.361000,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
500,1042.731079,1346.471679,10.923000,81.140800,28,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
496,979.992309,1080.050292,10.529299,91.265800,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
482,979.703491,1104.727294,10.944800,90.761497,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
414,1425.667480,1039.293579,10.432700,90.185401,102,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
414,1451.787719,976.068725,10.498700,0.386900,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
410,2004.406738,735.305603,11.029600,180.857406,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
418,2168.898925,695.734191,11.458299,182.709106,117,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
429,2362.062744,731.070129,11.094499,0.172700,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
439,2362.401123,648.392578,11.205800,358.535797,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
460,2358.076904,519.057617,1.760200,270.663787,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
493,2292.900634,518.994079,-0.212699,269.657897,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
496,2086.235351,658.954284,10.891699,180.341003,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
506,1916.423461,698.415222,10.536899,359.592498,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
516,1852.883544,698.927612,11.008899,92.271896,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
521,1413.799804,772.042785,10.392000,92.689903,87,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
533,1484.051635,787.600830,10.529399,359.402191,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
545,1535.047241,787.386108,10.631400,0.838999,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
578,1645.152099,740.436523,11.444600,357.896392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
484,1628.127319,571.807128,0.158700,269.326293,66,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
477,1544.692871,2132.233398,11.151399,269.096893,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
480,1613.601074,2207.052734,10.591899,271.973602,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
479,1519.201171,2291.011230,10.633099,0.959999,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
419,1340.871948,2246.338623,10.621500,92.040901,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
462,1431.454345,2237.343994,10.623000,267.766906,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
401,1508.790893,2091.138671,10.695300,271.213195,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
439,1068.460815,2185.299560,16.615100,91.113502,25,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
426,1126.560668,2323.671142,16.461500,90.084999,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
421,1135.462158,2253.049560,16.601200,270.144012,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
419,1115.499877,2310.409179,10.637100,267.734405,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
561,990.285888,2307.304687,11.129400,89.958503,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
400,1108.119750,1903.844482,10.912500,269.194488,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
403,1059.680053,1916.688110,11.427200,0.603799,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
402,2039.086425,1160.654296,10.503299,179.514602,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
411,1844.428588,1209.737915,10.559599,91.195503,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
522,1843.698120,1255.360107,10.390199,89.638198,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
439,1866.851806,1179.215332,10.734800,0.170699,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
587,1552.690551,1025.626708,10.535599,267.406402,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
543,1332.600585,1159.043701,10.628999,270.014801,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
545,1281.113403,2545.587646,10.631500,90.407402,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
420,1433.654052,2608.739501,10.677200,89.262702,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
508,1374.024902,2644.289306,11.195599,179.446701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
437,1352.356079,2647.123046,10.944299,180.432800,105,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
451,1319.560791,2697.662841,10.526800,0.702700,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
437,1296.465332,2646.847167,10.953599,1.186900,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
506,1464.452026,2773.077148,10.376399,181.178100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
546,1475.370971,2839.551757,10.644399,181.034606,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
541,1455.950317,2878.836181,10.444899,0.136800,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
545,1529.575561,2867.650146,10.631400,268.044311,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
421,1529.630126,2835.737548,10.640899,269.923400,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
457,1422.797241,2830.829101,10.447199,91.412597,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
457,1369.023681,2784.158935,10.446999,94.373100,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
457,1423.065063,2835.139892,10.447099,92.888397,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
572,1420.300781,2802.637451,10.400199,179.910797,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
561,1618.577636,2834.736083,10.634300,359.582092,25,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
581,1737.612426,2780.035644,10.645400,100.843803,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
579,1673.044067,2696.733398,10.764599,2.855000,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
